quality,proportion
fulldim7,0.4013040901007706
majorminor7,0.2827504445761707
halfdim7,0.24896265560165975
minor7,0.036751630112625965
augminor7,0.027860106698280974
major7,0.0017783046828689982
augmajor7,0.0005927682276229994
