cluster,max_label,max_proportion
0,minormajor7,0.2581818
1,major7,0.33551556
2,fulldim7,0.46127006
3,halfdim7,0.13686535
4,minor7,0.33239436
5,major7,0.20367412
6,minor7,0.12944162
7,fulldim7,0.42883047
8,fulldim7,0.3856041
9,minormajor7,0.21364452
10,major7,0.20272315
11,fulldim7,0.44760212
12,augmajor7,0.22206606
13,augmajor7,0.2381646
14,augminor7,0.20529197
15,fulldim7,0.38154897
16,minor7,0.18173516
17,major7,0.16431594
18,minor7,0.20868114
19,minormajor7,0.22289157
20,augmajor7,0.2778777
21,fulldim7,0.39881656
22,fulldim7,0.382
23,minormajor7,0.21896881
24,halfdim7,0.16463985
25,minor7,0.29571983
26,major7,0.13212435
27,major7,0.20142603
28,minor7,0.14163615
29,major7,0.12508143
30,minormajor7,0.21904206
31,fulldim7,0.47777778
