quality,proportion
minor7,0.3147914032869785
halfdim7,0.27307206068268014
majorminor7,0.23008849557522124
major7,0.168141592920354
augmajor7,0.006321112515802781
augminor7,0.006321112515802781
minormajor7,0.0012642225031605564
