quality,proportion
augmajor7,0.2778776978417266
minormajor7,0.2670863309352518
augminor7,0.2275179856115108
major7,0.1303956834532374
minor7,0.08812949640287769
majorminor7,0.006294964028776978
halfdim7,0.002697841726618705
