quality,proportion
halfdim7,0.1445929526123937
minor7,0.1421628189550425
majorminor7,0.13487241798298907
fulldim7,0.1336573511543135
major7,0.12515188335358446
minormajor7,0.11057108140947752
augminor7,0.10935601458080195
augmajor7,0.09963547995139732
