quality,proportion
fulldim7,0.16843501326259946
minormajor7,0.13793103448275862
augmajor7,0.13163129973474802
augminor7,0.125
halfdim7,0.1213527851458886
major7,0.11041114058355438
minor7,0.10842175066312998
majorminor7,0.09681697612732096
