poly,proportion
2a3,0.03861003861003861
2a5,0.03861003861003861
3a4,0.03861003861003861
4a5,0.03861003861003861
5a6,0.03861003861003861
3a5,0.038395538395538394
3a7,0.03796653796653797
4a7,0.03796653796653797
5a7,0.03796653796653797
6a7,0.03796653796653797
2a7,0.03689403689403689
7a11,0.03667953667953668
5a11,0.03646503646503647
6a11,0.03646503646503647
7a9,0.035607035607035604
5a9,0.035392535392535396
4a9,0.03517803517803518
7a8,0.034963534963534965
5a8,0.03474903474903475
9a11,0.03474903474903475
3a8,0.03453453453453453
8a11,0.03453453453453453
8a9,0.03346203346203346
7a12,0.032818532818532815
11a12,0.031746031746031744
7a10,0.03153153153153153
10a11,0.0311025311025311
9a10,0.029815529815529814
