poly,proportion
2a3,0.036923076923076927
2a5,0.036923076923076927
3a4,0.036923076923076927
3a5,0.036923076923076927
3a7,0.036923076923076927
4a5,0.036923076923076927
5a6,0.036923076923076927
4a7,0.036717948717948715
5a7,0.036717948717948715
6a7,0.036717948717948715
2a7,0.03651282051282051
4a9,0.0361025641025641
5a9,0.0361025641025641
6a11,0.0361025641025641
7a11,0.0361025641025641
7a9,0.035897435897435895
5a11,0.03569230769230769
3a8,0.035487179487179485
7a8,0.035487179487179485
8a11,0.03528205128205128
9a11,0.03528205128205128
5a8,0.03487179487179487
8a9,0.03487179487179487
7a10,0.034256410256410255
10a11,0.03405128205128205
7a12,0.03364102564102564
9a10,0.03323076923076923
11a12,0.03241025641025641
