cluster,max_label,max_proportion
0,7a12,0.14285715
1,4a9,0.125
2,9a10,0.5
3,11a12,1.0
4,2a3,0.036923077
5,10a11,0.2
6,4a9,0.5
7,5a11,0.5
8,7a8,0.5
9,9a10,0.25
10,7a12,0.5
11,7a10,1.0
12,11a12,1.0
13,7a12,0.1
14,7a12,1.0
15,5a11,1.0
16,7a12,0.1
17,5a11,0.16666667
18,7a10,0.33333334
19,7a9,0.33333334
20,9a10,0.4
21,11a12,1.0
22,7a10,0.33333334
23,3a8,1.0
24,3a8,1.0
25,7a10,1.0
26,7a12,1.0
27,11a12,1.0
28,5a8,1.0
29,5a8,1.0
30,2a7,1.0
31,3a8,1.0
32,7a12,0.5
33,7a12,0.5
34,9a10,1.0
35,7a12,1.0
36,11a12,1.0
37,5a8,1.0
38,2a7,1.0
39,5a8,1.0
40,8a9,0.5
41,9a10,1.0
