poly,proportion
5a8,0.04
5a11,0.04
6a11,0.04
7a8,0.04
7a9,0.04
7a10,0.04
8a9,0.04
9a10,0.04
9a11,0.04
4a9,0.03666666666666667
5a6,0.03666666666666667
5a7,0.03666666666666667
5a9,0.03666666666666667
6a7,0.03666666666666667
7a11,0.03666666666666667
7a12,0.03666666666666667
8a11,0.03666666666666667
10a11,0.03666666666666667
2a7,0.03333333333333333
3a5,0.03333333333333333
3a7,0.03333333333333333
3a8,0.03333333333333333
4a5,0.03333333333333333
4a7,0.03333333333333333
2a5,0.03
11a12,0.03
3a4,0.03
2a3,0.02
