quality,proportion
major7,0.13559322033898305
minor7,0.1344413361856179
augminor7,0.12753003126542703
augmajor7,0.12604903735395753
minormajor7,0.12341615928912292
halfdim7,0.12341615928912292
majorminor7,0.12193516537765345
fulldim7,0.10761889090011519
