quality,proportion
minor7,0.15758293838862558
major7,0.13507109004739337
minormajor7,0.13151658767772512
augminor7,0.12203791469194313
augmajor7,0.12085308056872038
halfdim7,0.11729857819905214
majorminor7,0.11611374407582939
fulldim7,0.0995260663507109
