quality,proportion
minormajor7,0.2436548223350254
augmajor7,0.21464829586656997
augminor7,0.19216823785351705
major7,0.13705583756345177
minor7,0.09064539521392313
halfdim7,0.07614213197969544
majorminor7,0.04568527918781726
