cluster,max_label,max_proportion
0,minormajor7,0.15018657
1,fulldim7,0.14705883
2,minormajor7,0.2631579
3,majorminor7,0.12690355
4,major7,0.125
5,minor7,0.25014442
6,minor7,0.14303483
7,major7,0.125
8,augminor7,0.14106789
9,major7,0.12598425
10,fulldim7,0.44237652
11,augminor7,0.13360325
12,halfdim7,0.14561294
13,halfdim7,0.1300578
14,fulldim7,0.14354067
15,major7,0.125
16,fulldim7,0.15502007
17,minor7,0.12951168
18,major7,0.12911393
19,fulldim7,0.16666667
20,minormajor7,0.16909091
21,augmajor7,0.15574735
22,minor7,0.15758294
23,major7,0.125
24,augmajor7,0.16824849
25,fulldim7,0.17388003
26,halfdim7,0.14297386
27,fulldim7,0.17658474
