quality,proportion
fulldim7,0.14285714285714285
minor7,0.13333333333333333
minormajor7,0.13333333333333333
halfdim7,0.13333333333333333
majorminor7,0.11904761904761904
major7,0.11428571428571428
augminor7,0.11428571428571428
augmajor7,0.10952380952380952
