dyn_category,proportion
flat,0.2014519056261343
subf,0.19600725952813067
subp,0.1724137931034483
hairpin,0.16515426497277677
revhairpin,0.15970961887477314
cresc,0.0544464609800363
decresc,0.050816696914700546
