dyn_category,proportion
hairpin,0.20543093270365997
revhairpin,0.1959858323494687
subf,0.19480519480519481
subp,0.17591499409681227
flat,0.09563164108618655
cresc,0.06847697756788666
decresc,0.06375442739079103
