dyn_category,proportion
hairpin,0.1984251968503937
revhairpin,0.18976377952755905
subf,0.1795275590551181
subp,0.16377952755905512
flat,0.13700787401574804
cresc,0.06850393700787402
decresc,0.06299212598425197
