dyn_category,proportion
subp,0.23276983094928477
subf,0.2106631989596879
hairpin,0.17945383615084526
revhairpin,0.17815344603381014
flat,0.07802340702210664
cresc,0.0611183355006502
decresc,0.05981794538361508
