dyn_category,proportion
revhairpin,0.23096129837702872
hairpin,0.22596754057428214
subf,0.16354556803995007
subp,0.15480649188514356
decresc,0.07990012484394507
cresc,0.07740324594257178
flat,0.06741573033707865
