dyn_category,proportion
flat,0.28388746803069054
subp,0.2289002557544757
subf,0.20652173913043478
revhairpin,0.12020460358056266
hairpin,0.09335038363171355
cresc,0.03388746803069054
decresc,0.03324808184143223
