dyn_category,proportion
subp,0.20524515393386544
revhairpin,0.2006841505131129
subf,0.18814139110604333
hairpin,0.18586088939566706
flat,0.08893956670467502
decresc,0.06727480045610035
cresc,0.06385404789053592
