dyn_category,proportion
revhairpin,0.20710059171597633
hairpin,0.19822485207100593
subf,0.1819526627218935
subp,0.1804733727810651
flat,0.09763313609467456
decresc,0.07100591715976332
cresc,0.06360946745562131
