cluster,max_label,max_proportion
0,2a7,0.066176474
1,7a12,0.14285715
2,7a8,0.06521739
3,2a5,0.06382979
4,6a7,0.0859375
5,3a7,0.056962024
6,5a6,0.07575758
7,2a3,0.20588236
8,2a7,0.10526316
9,7a10,0.06818182
10,11a12,0.08208955
11,4a9,0.06535948
12,2a5,0.0945946
13,5a6,0.058064517
14,10a11,0.05882353
15,2a7,0.06410257
16,3a4,0.15
17,2a5,0.07317073
18,9a10,0.06944445
19,11a12,0.17391305
20,4a5,0.06666667
21,5a11,0.057692308
22,2a3,0.09090909
23,3a7,0.054263566
24,11a12,0.070512824
25,2a3,0.5714286
26,6a7,0.07017544
27,2a3,0.54545456
28,2a5,0.10666667
29,2a3,0.2857143
30,8a11,0.22222222
31,8a11,0.06521739
32,2a5,0.12195122
33,2a3,0.29411766
34,3a4,0.06896552
35,2a3,0.0754717
36,2a3,0.36842105
37,2a5,0.10714286
38,9a10,0.14285715
39,7a9,0.07453416
40,2a7,0.15
41,3a4,0.23529412
42,2a3,0.6
43,3a8,1.0
44,2a3,0.2
45,9a10,0.05882353
46,2a5,0.09615385
47,3a5,0.0625
48,11a12,0.08695652
49,2a7,0.11764706
50,5a11,0.07692308
51,9a10,0.12698413
52,2a3,0.5
53,3a5,0.22222222
54,2a3,0.083333336
55,4a9,0.069767445
56,2a5,0.5
57,11a12,0.1521739
58,2a3,1.0
59,2a7,0.05982906
60,3a7,0.13333334
61,2a7,0.05982906
62,10a11,0.16
63,3a5,0.05982906
64,2a7,0.057142857
65,2a3,0.07936508
66,2a3,0.3888889
67,5a9,0.3
68,6a7,0.05940594
69,11a12,1.0
70,2a5,0.056603774
71,3a4,0.07017544
72,3a4,0.2
73,2a5,0.07317073
74,2a3,0.44444445
75,3a4,0.16666667
76,2a3,0.5714286
77,3a4,0.125
78,5a11,0.056603774
79,2a7,0.10810811
80,7a8,0.071428575
81,2a3,0.25
82,4a5,0.12903225
83,7a10,0.6666667
