poly,proportion
2a3,0.13636363636363635
2a5,0.11038961038961038
3a4,0.09740259740259741
3a5,0.08441558441558442
2a7,0.06493506493506493
4a5,0.06493506493506493
3a7,0.05844155844155844
3a8,0.05194805194805195
4a7,0.045454545454545456
5a6,0.032467532467532464
5a7,0.032467532467532464
5a8,0.032467532467532464
6a7,0.025974025974025976
7a8,0.025974025974025976
4a9,0.01948051948051948
5a9,0.01948051948051948
5a11,0.012987012987012988
6a11,0.012987012987012988
7a9,0.012987012987012988
7a11,0.012987012987012988
7a12,0.012987012987012988
8a9,0.012987012987012988
8a11,0.012987012987012988
7a10,0.006493506493506494
