cluster,max_label,max_proportion
0,2a3,0.14117648
1,2a3,0.26415095
2,7a12,0.13559322
3,3a4,0.09195402
4,3a4,0.049382716
5,3a7,0.057915058
6,2a7,0.04661017
7,3a7,0.06358381
8,3a7,0.057017542
9,2a7,0.05639098
10,2a3,0.23809524
11,7a8,0.060913704
12,2a3,0.18181819
13,2a7,0.053140096
14,9a10,0.056
15,7a9,0.06451613
16,4a9,0.055555556
17,2a5,0.114754096
18,2a5,0.056818184
19,2a3,0.13333334
20,2a3,0.16949153
21,6a11,0.06
22,11a12,0.08208955
23,2a3,0.21428572
24,11a12,0.070512824
25,2a3,0.45
26,6a7,0.05945946
27,5a6,0.058064517
28,4a9,0.060606062
29,6a11,0.06185567
30,2a3,0.12
31,8a11,0.06521739
32,7a12,0.05645161
33,5a9,0.3
34,11a12,1.0
35,3a4,0.07017544
36,2a5,0.06382979
37,2a5,0.10714286
38,9a10,0.14285715
39,11a12,0.17391305
40,2a3,0.25
41,7a10,0.6666667
