cluster,max_label,max_proportion
0,11a12,0.056179777
1,3a4,0.07526882
2,4a5,0.06410257
3,9a11,0.05936073
4,8a11,0.047826085
5,2a7,0.10144927
6,3a8,0.03785489
7,8a11,0.052419353
8,6a11,0.05381166
9,11a12,0.053333335
10,7a12,0.071428575
11,10a11,0.056
12,2a3,0.1294964
13,3a5,0.0625
14,2a5,0.072916664
15,3a5,0.058558557
16,2a3,0.13414635
17,2a3,0.15
18,11a12,0.056737587
19,2a5,0.057142857
20,5a11,0.044198897
21,2a5,0.06726457
22,2a7,0.06521739
23,9a10,0.054054055
24,11a12,0.08130081
25,2a3,0.2970297
26,2a3,0.092857145
27,3a4,0.083333336
