cluster,max_label,max_proportion
0,6a7,0.06329114
1,2a5,0.078947365
2,3a5,0.05982906
3,2a3,0.115384616
4,11a12,0.1392405
5,2a5,0.11320755
6,5a6,0.091836736
7,2a7,0.07692308
8,4a7,0.05982906
9,4a5,0.055900622
10,6a11,0.06779661
11,11a12,0.077419356
12,5a6,0.06451613
13,9a10,0.055045873
14,2a7,0.06666667
15,3a4,0.12820514
16,2a3,0.11904762
17,2a3,0.13580246
18,2a3,0.08219178
19,2a5,0.11111111
20,10a11,0.07194245
21,4a7,0.056338027
22,11a12,0.10752688
23,8a11,0.11764706
24,7a8,0.08759124
25,11a12,0.07185629
26,9a10,0.12
27,11a12,0.121212125
28,4a5,0.06363636
29,3a7,0.07339449
30,3a4,0.1125
31,7a11,0.05263158
32,7a8,0.06111111
33,7a8,0.054347824
34,2a7,0.05421687
35,8a11,0.1724138
36,10a11,0.060606062
37,6a11,0.057142857
38,9a10,0.10989011
39,2a3,0.13432837
40,4a9,0.07865169
41,2a5,0.06818182
42,2a3,0.2
43,3a5,0.06451613
44,11a12,0.07462686
45,3a8,0.08955224
46,2a3,0.31914893
47,2a3,0.31707317
48,2a7,0.09195402
49,3a5,0.05357143
50,8a11,0.08791209
51,2a3,0.10714286
52,3a4,0.125
53,3a5,0.06666667
54,3a8,0.07317073
55,11a12,0.14285715
