quality,proportion
fulldim7,0.1362109072111657
halfdim7,0.12884466270354097
majorminor7,0.1281985009046265
minor7,0.12406306539157405
major7,0.12406306539157405
minormajor7,0.11992762987852158
augminor7,0.11953993279917291
augmajor7,0.11915223571982424
