cluster,max_label,max_proportion
0,fulldim7,0.1448999
1,majorminor7,0.14180024
2,fulldim7,0.13503185
3,augminor7,0.135017
4,fulldim7,0.1510227
5,minormajor7,0.13451254
6,minormajor7,0.14110102
7,major7,0.125
8,augmajor7,0.13367464
9,minor7,0.12664908
10,major7,0.12664908
11,major7,0.12683578
12,minor7,0.14121436
13,augmajor7,0.13821138
14,majorminor7,0.12942542
15,fulldim7,0.13157895
16,minormajor7,0.12958436
17,augmajor7,0.14577748
18,major7,0.13741176
19,fulldim7,0.14102565
20,fulldim7,0.13589364
21,fulldim7,0.14238411
22,minormajor7,0.13505746
23,minor7,0.13345522
