cluster,max_label,max_proportion
0,halfdim7,0.14933838
1,majorminor7,0.1329114
2,augminor7,0.144
3,augminor7,0.1367309
4,major7,0.13272727
5,fulldim7,0.14600939
6,minormajor7,0.1496786
7,major7,0.125
8,augmajor7,0.13480663
9,minor7,0.12664908
10,major7,0.12532637
11,major7,0.13103448
12,fulldim7,0.14490603
13,augmajor7,0.1325811
14,majorminor7,0.13049747
15,fulldim7,0.13157895
16,minormajor7,0.1305483
17,augmajor7,0.14291939
18,minor7,0.1364666
19,fulldim7,0.15320665
20,fulldim7,0.13950457
21,halfdim7,0.13867822
22,minormajor7,0.13235295
23,fulldim7,0.13150832
24,fulldim7,0.16134752
25,minor7,0.1319149
26,augmajor7,0.13709678
27,minormajor7,0.1370463
28,fulldim7,0.15
29,augmajor7,0.13265306
30,major7,0.15107296
31,majorminor7,0.14141414
