quality,proportion
augmajor7,0.1299722479185939
major7,0.12835337650323775
minor7,0.1276595744680851
augminor7,0.12580943570767808
minormajor7,0.12465309898242369
halfdim7,0.12326549491211841
majorminor7,0.12280296022201666
fulldim7,0.11748381128584644
