cluster,max_label,max_proportion
0,4a7,0.09090909
1,5a9,0.09259259
2,2a7,0.0952381
3,5a8,0.05185185
4,2a7,0.14285715
5,6a11,0.077586204
6,2a3,0.2580645
7,7a11,0.065789476
8,2a5,0.06741573
9,7a12,0.057142857
10,5a11,0.13461539
11,5a8,0.07017544
12,7a11,0.07317073
13,4a5,0.08080808
14,2a7,0.09615385
15,10a11,0.09638554
16,2a5,0.10638298
17,2a5,0.114754096
18,10a11,0.07692308
19,4a5,0.08064516
20,9a10,0.14864865
21,2a3,0.18181819
22,4a5,0.0875
23,4a5,0.07272727
24,2a5,0.094827585
25,4a5,0.09090909
26,5a6,0.07971015
27,3a4,0.13829787
28,7a12,0.06557377
29,3a8,0.08196721
30,2a3,0.27659574
31,7a12,0.09411765
32,11a12,0.11363637
33,8a11,0.08
34,7a8,0.06557377
35,9a10,0.14035088
36,5a6,0.08163265
37,2a7,0.07692308
38,9a10,0.11764706
39,4a9,0.074074075
40,7a12,0.1
41,5a6,0.102564104
42,5a6,0.07317073
43,7a12,0.13953489
44,3a8,0.11881188
45,2a7,0.054347824
46,3a8,0.09210526
47,3a8,0.06818182
48,11a12,0.10714286
49,2a3,0.325
50,3a8,0.0952381
51,10a11,0.08510638
52,2a3,0.09756097
53,4a7,0.08
54,6a7,0.07692308
55,9a10,0.13793103
56,11a12,0.08219178
57,9a10,0.1764706
58,7a8,0.0952381
59,2a7,0.08928572
60,10a11,0.086419754
61,7a9,0.077922076
62,2a3,0.30952382
63,8a9,0.102564104
64,3a5,0.11111111
65,7a9,0.06153846
66,5a6,0.10666667
67,5a7,0.07936508
68,7a10,0.08571429
69,7a12,0.14285715
