cluster,max_label,max_proportion
0,4a7,0.09210526
1,5a9,0.09803922
2,2a3,0.0952381
3,5a8,0.05185185
4,2a7,0.11627907
5,6a11,0.08181818
6,2a3,0.22857143
7,5a8,0.06849315
8,2a5,0.06896552
9,5a7,0.07272727
10,5a11,0.125
11,3a8,0.08
12,4a9,0.06557377
13,4a5,0.08
14,2a7,0.07777778
15,9a11,0.14285715
16,2a5,0.11363637
17,8a11,0.08510638
18,5a11,0.09210526
19,6a7,0.07692308
20,9a10,0.15277778
21,2a5,0.19148937
22,5a7,0.065789476
23,4a5,0.071428575
24,2a5,0.093457945
25,7a9,0.06382979
26,5a6,0.07692308
27,3a4,0.13541667
28,7a12,0.06557377
29,2a7,0.09259259
30,2a3,0.29787233
31,11a12,0.12765957
32,11a12,0.09375
33,3a5,0.084337346
34,7a8,0.06779661
35,9a10,0.13793103
36,4a5,0.09090909
37,2a5,0.06521739
38,9a10,0.14634146
39,4a9,0.074074075
40,7a12,0.09677419
41,5a6,0.10526316
42,11a12,0.0754717
43,5a8,0.125
44,3a8,0.116504855
45,8a9,0.06557377
46,4a9,0.094339624
47,3a8,0.075
48,5a9,0.125
49,2a3,0.33333334
50,4a9,0.1
51,11a12,0.11111111
52,2a3,0.26229507
53,2a5,0.06521739
54,3a8,0.09090909
55,9a10,0.13333334
56,7a11,0.0754717
57,9a10,0.1764706
58,7a8,0.09876543
59,2a7,0.08928572
60,10a11,0.086419754
61,7a9,0.074074075
62,2a3,0.3030303
63,4a9,0.093333334
64,4a5,0.125
65,3a4,0.07017544
66,4a5,0.10144927
67,7a9,0.06896552
68,7a10,0.08571429
69,7a12,0.14583333
70,6a11,0.10344828
71,11a12,0.15151516
72,11a12,0.084745765
73,7a10,0.07317073
74,10a11,0.09259259
75,2a5,0.2173913
76,6a7,0.07017544
77,2a7,0.11111111
78,11a12,0.08510638
79,3a4,0.11904762
80,7a8,0.12
81,2a3,0.104166664
82,2a7,0.0877193
83,3a8,0.09090909
