fold,fold_count,inst,count,proportion
7,1325,ElectricGrandPiano,13,0.00981132075471698
7,1325,ElectricGuitar(clean),21,0.015849056603773583
7,1325,ElectricGuitar(jazz),13,0.00981132075471698
7,1325,ElectricGuitar(muted),14,0.010566037735849056
7,1325,ElectricPiano1,18,0.013584905660377358
7,1325,ElectricPiano2,10,0.007547169811320755
7,1325,EnglishHorn,11,0.00830188679245283
7,1325,Fiddle,14,0.010566037735849056
7,1325,Flute,18,0.013584905660377358
7,1325,FrenchHorn,17,0.012830188679245283
7,1325,FretlessBass,14,0.010566037735849056
7,1325,Harpsichord,11,0.00830188679245283
7,1325,Honky-tonkPiano,16,0.012075471698113207
7,1325,Kalimba,16,0.012075471698113207
7,1325,Koto,11,0.00830188679245283
7,1325,Lead1(square),9,0.006792452830188679
7,1325,Lead2(sawtooth),23,0.017358490566037735
7,1325,Lead3(calliope),15,0.011320754716981131
7,1325,Lead4(chiff),19,0.014339622641509434
7,1325,Lead5(charang),20,0.01509433962264151
7,1325,Lead6(voice),15,0.011320754716981131
7,1325,Lead8(bass+lead),13,0.00981132075471698
7,1325,Marimba,17,0.012830188679245283
7,1325,MusicBox,16,0.012075471698113207
7,1325,MutedTrumpet,16,0.012075471698113207
7,1325,Oboe,19,0.014339622641509434
7,1325,Ocarina,10,0.007547169811320755
7,1325,OrchestralHarp,18,0.013584905660377358
7,1325,OverdrivenGuitar,19,0.014339622641509434
7,1325,Pad1(newage),12,0.009056603773584904
7,1325,Pad2(warm),10,0.007547169811320755
7,1325,Pad3(polysynth),21,0.015849056603773583
7,1325,Pad4(choir),15,0.011320754716981131
7,1325,Pad5(bowed),13,0.00981132075471698
7,1325,Pad6(metallic),10,0.007547169811320755
7,1325,Pad7(halo),17,0.012830188679245283
7,1325,Pad8(sweep),18,0.013584905660377358
7,1325,PanFlute,8,0.0060377358490566035
7,1325,PercussiveOrgan,13,0.00981132075471698
7,1325,Piccolo,18,0.013584905660377358
7,1325,PizzicatoStrings,14,0.010566037735849056
7,1325,Recorder,15,0.011320754716981131
7,1325,ReedOrgan,9,0.006792452830188679
7,1325,RockOrgan,12,0.009056603773584904
7,1325,Shamisen,8,0.0060377358490566035
7,1325,Shanai,19,0.014339622641509434
7,1325,Sitar,11,0.00830188679245283
7,1325,SlapBass1,13,0.00981132075471698
7,1325,SlapBass2,15,0.011320754716981131
7,1325,SopranoSax,12,0.009056603773584904
7,1325,StringEnsemble1,6,0.004528301886792452
7,1325,StringEnsemble2,10,0.007547169811320755
7,1325,SynthBass1,14,0.010566037735849056
7,1325,SynthBass2,15,0.011320754716981131
7,1325,SynthBrass1,17,0.012830188679245283
7,1325,SynthBrass2,15,0.011320754716981131
7,1325,SynthStrings1,12,0.009056603773584904
7,1325,SynthStrings2,19,0.014339622641509434
7,1325,SynthVoice,10,0.007547169811320755
7,1325,TenorSax,15,0.011320754716981131
7,1325,TremoloStrings,13,0.00981132075471698
7,1325,Trombone,16,0.012075471698113207
7,1325,Trumpet,15,0.011320754716981131
7,1325,Tuba,26,0.01962264150943396
7,1325,Vibraphone,16,0.012075471698113207
7,1325,Viola,14,0.010566037735849056
7,1325,Violin,18,0.013584905660377358
7,1325,VoiceOohs,10,0.007547169811320755
7,1325,Xylophone,11,0.00830188679245283
8,1325,AcousticBass,14,0.010566037735849056
8,1325,AcousticGrandPiano,14,0.010566037735849056
8,1325,AcousticGuitar(nylon),9,0.006792452830188679
8,1325,AcousticGuitar(steel),15,0.011320754716981131
8,1325,AltoSax,23,0.017358490566037735
8,1325,Bagpipe,13,0.00981132075471698
8,1325,Banjo,18,0.013584905660377358
8,1325,BaritoneSax,9,0.006792452830188679
8,1325,Bassoon,15,0.011320754716981131
8,1325,BlownBottle,10,0.007547169811320755
8,1325,BrassSection,10,0.007547169811320755
8,1325,BrightAcousticPiano,16,0.012075471698113207
8,1325,Cello,10,0.007547169811320755
8,1325,ChoirAahs,14,0.010566037735849056
8,1325,ChurchOrgan,15,0.011320754716981131
8,1325,Clarinet,10,0.007547169811320755
8,1325,Clavinet,14,0.010566037735849056
8,1325,Contrabass,18,0.013584905660377358
8,1325,DistortionGuitar,13,0.00981132075471698
8,1325,DrawbarOrgan,19,0.014339622641509434
8,1325,Dulcimer,22,0.01660377358490566
8,1325,ElectricBass(finger),11,0.00830188679245283
8,1325,ElectricBass(pick),19,0.014339622641509434
8,1325,ElectricGrandPiano,16,0.012075471698113207
8,1325,ElectricGuitar(clean),11,0.00830188679245283
8,1325,ElectricGuitar(jazz),13,0.00981132075471698
8,1325,ElectricGuitar(muted),24,0.01811320754716981
8,1325,ElectricPiano1,15,0.011320754716981131
8,1325,ElectricPiano2,14,0.010566037735849056
8,1325,EnglishHorn,12,0.009056603773584904
8,1325,Fiddle,10,0.007547169811320755
8,1325,Flute,19,0.014339622641509434
8,1325,FrenchHorn,15,0.011320754716981131
8,1325,FretlessBass,10,0.007547169811320755
8,1325,Harpsichord,14,0.010566037735849056
8,1325,Honky-tonkPiano,17,0.012830188679245283
8,1325,Kalimba,11,0.00830188679245283
8,1325,Koto,12,0.009056603773584904
8,1325,Lead1(square),19,0.014339622641509434
8,1325,Lead2(sawtooth),16,0.012075471698113207
8,1325,Lead3(calliope),16,0.012075471698113207
8,1325,Lead4(chiff),16,0.012075471698113207
8,1325,Lead5(charang),16,0.012075471698113207
8,1325,Lead6(voice),19,0.014339622641509434
8,1325,Lead8(bass+lead),18,0.013584905660377358
8,1325,Marimba,17,0.012830188679245283
8,1325,MusicBox,13,0.00981132075471698
8,1325,MutedTrumpet,18,0.013584905660377358
8,1325,Oboe,13,0.00981132075471698
8,1325,Ocarina,14,0.010566037735849056
8,1325,OrchestralHarp,12,0.009056603773584904
8,1325,OverdrivenGuitar,12,0.009056603773584904
8,1325,Pad1(newage),13,0.00981132075471698
8,1325,Pad2(warm),16,0.012075471698113207
8,1325,Pad3(polysynth),16,0.012075471698113207
8,1325,Pad4(choir),10,0.007547169811320755
8,1325,Pad5(bowed),17,0.012830188679245283
8,1325,Pad6(metallic),17,0.012830188679245283
8,1325,Pad7(halo),13,0.00981132075471698
8,1325,Pad8(sweep),14,0.010566037735849056
8,1325,PanFlute,11,0.00830188679245283
8,1325,PercussiveOrgan,14,0.010566037735849056
8,1325,Piccolo,16,0.012075471698113207
8,1325,PizzicatoStrings,16,0.012075471698113207
8,1325,Recorder,10,0.007547169811320755
8,1325,ReedOrgan,10,0.007547169811320755
8,1325,RockOrgan,15,0.011320754716981131
8,1325,Shamisen,13,0.00981132075471698
8,1325,Shanai,13,0.00981132075471698
8,1325,Sitar,14,0.010566037735849056
8,1325,SlapBass1,16,0.012075471698113207
8,1325,SlapBass2,10,0.007547169811320755
8,1325,SopranoSax,14,0.010566037735849056
8,1325,StringEnsemble1,13,0.00981132075471698
8,1325,StringEnsemble2,13,0.00981132075471698
8,1325,SynthBass1,17,0.012830188679245283
8,1325,SynthBass2,12,0.009056603773584904
8,1325,SynthBrass1,10,0.007547169811320755
8,1325,SynthBrass2,18,0.013584905660377358
8,1325,SynthStrings1,17,0.012830188679245283
8,1325,SynthStrings2,13,0.00981132075471698
8,1325,SynthVoice,16,0.012075471698113207
8,1325,TenorSax,14,0.010566037735849056
8,1325,TremoloStrings,16,0.012075471698113207
8,1325,Trombone,15,0.011320754716981131
8,1325,Trumpet,9,0.006792452830188679
8,1325,Tuba,18,0.013584905660377358
8,1325,Vibraphone,13,0.00981132075471698
8,1325,Viola,9,0.006792452830188679
8,1325,Violin,18,0.013584905660377358
8,1325,VoiceOohs,18,0.013584905660377358
8,1325,Xylophone,15,0.011320754716981131
9,1325,AcousticBass,18,0.013584905660377358
9,1325,AcousticGrandPiano,14,0.010566037735849056
9,1325,AcousticGuitar(nylon),13,0.00981132075471698
9,1325,AcousticGuitar(steel),13,0.00981132075471698
9,1325,AltoSax,17,0.012830188679245283
9,1325,Bagpipe,14,0.010566037735849056
9,1325,Banjo,15,0.011320754716981131
9,1325,BaritoneSax,15,0.011320754716981131
9,1325,Bassoon,10,0.007547169811320755
9,1325,BlownBottle,6,0.004528301886792452
9,1325,BrassSection,17,0.012830188679245283
9,1325,BrightAcousticPiano,13,0.00981132075471698
9,1325,Cello,16,0.012075471698113207
9,1325,ChoirAahs,12,0.009056603773584904
9,1325,ChurchOrgan,13,0.00981132075471698
9,1325,Clarinet,16,0.012075471698113207
9,1325,Clavinet,16,0.012075471698113207
9,1325,Contrabass,16,0.012075471698113207
9,1325,DistortionGuitar,12,0.009056603773584904
9,1325,DrawbarOrgan,12,0.009056603773584904
9,1325,Dulcimer,11,0.00830188679245283
9,1325,ElectricBass(finger),15,0.011320754716981131
9,1325,ElectricBass(pick),18,0.013584905660377358
9,1325,ElectricGrandPiano,8,0.0060377358490566035
9,1325,ElectricGuitar(clean),11,0.00830188679245283
9,1325,ElectricGuitar(jazz),9,0.006792452830188679
9,1325,ElectricGuitar(muted),17,0.012830188679245283
9,1325,ElectricPiano1,15,0.011320754716981131
9,1325,ElectricPiano2,17,0.012830188679245283
9,1325,EnglishHorn,24,0.01811320754716981
9,1325,Fiddle,9,0.006792452830188679
9,1325,Flute,15,0.011320754716981131
9,1325,FrenchHorn,16,0.012075471698113207
9,1325,FretlessBass,14,0.010566037735849056
9,1325,Harpsichord,20,0.01509433962264151
9,1325,Honky-tonkPiano,21,0.015849056603773583
9,1325,Kalimba,13,0.00981132075471698
9,1325,Koto,12,0.009056603773584904
9,1325,Lead1(square),24,0.01811320754716981
9,1325,Lead2(sawtooth),12,0.009056603773584904
9,1325,Lead3(calliope),12,0.009056603773584904
9,1325,Lead4(chiff),8,0.0060377358490566035
9,1325,Lead5(charang),16,0.012075471698113207
9,1325,Lead6(voice),14,0.010566037735849056
9,1325,Lead8(bass+lead),10,0.007547169811320755
9,1325,Marimba,15,0.011320754716981131
9,1325,MusicBox,14,0.010566037735849056
9,1325,MutedTrumpet,13,0.00981132075471698
9,1325,Oboe,20,0.01509433962264151
9,1325,Ocarina,18,0.013584905660377358
9,1325,OrchestralHarp,21,0.015849056603773583
9,1325,OverdrivenGuitar,9,0.006792452830188679
9,1325,Pad1(newage),12,0.009056603773584904
9,1325,Pad2(warm),22,0.01660377358490566
9,1325,Pad3(polysynth),18,0.013584905660377358
9,1325,Pad4(choir),16,0.012075471698113207
9,1325,Pad5(bowed),14,0.010566037735849056
9,1325,Pad6(metallic),13,0.00981132075471698
9,1325,Pad7(halo),16,0.012075471698113207
9,1325,Pad8(sweep),19,0.014339622641509434
9,1325,PanFlute,12,0.009056603773584904
9,1325,PercussiveOrgan,11,0.00830188679245283
9,1325,Piccolo,14,0.010566037735849056
9,1325,PizzicatoStrings,10,0.007547169811320755
9,1325,Recorder,15,0.011320754716981131
9,1325,ReedOrgan,12,0.009056603773584904
9,1325,RockOrgan,19,0.014339622641509434
9,1325,Shamisen,16,0.012075471698113207
9,1325,Shanai,10,0.007547169811320755
9,1325,Sitar,17,0.012830188679245283
9,1325,SlapBass1,10,0.007547169811320755
9,1325,SlapBass2,12,0.009056603773584904
9,1325,SopranoSax,16,0.012075471698113207
9,1325,StringEnsemble1,11,0.00830188679245283
9,1325,StringEnsemble2,16,0.012075471698113207
9,1325,SynthBass1,9,0.006792452830188679
9,1325,SynthBass2,18,0.013584905660377358
9,1325,SynthBrass1,15,0.011320754716981131
9,1325,SynthBrass2,19,0.014339622641509434
9,1325,SynthStrings1,17,0.012830188679245283
9,1325,SynthStrings2,9,0.006792452830188679
9,1325,SynthVoice,13,0.00981132075471698
9,1325,TenorSax,14,0.010566037735849056
9,1325,TremoloStrings,15,0.011320754716981131
9,1325,Trombone,10,0.007547169811320755
9,1325,Trumpet,11,0.00830188679245283
9,1325,Tuba,17,0.012830188679245283
9,1325,Vibraphone,18,0.013584905660377358
9,1325,Viola,12,0.009056603773584904
9,1325,Violin,11,0.00830188679245283
9,1325,VoiceOohs,22,0.01660377358490566
9,1325,Xylophone,15,0.011320754716981131
10,1325,AcousticBass,18,0.013584905660377358
10,1325,AcousticGrandPiano,12,0.009056603773584904
10,1325,AcousticGuitar(nylon),16,0.012075471698113207
10,1325,AcousticGuitar(steel),17,0.012830188679245283
10,1325,AltoSax,14,0.010566037735849056
10,1325,Bagpipe,17,0.012830188679245283
10,1325,Banjo,15,0.011320754716981131
10,1325,BaritoneSax,12,0.009056603773584904
10,1325,Bassoon,15,0.011320754716981131
10,1325,BlownBottle,18,0.013584905660377358
10,1325,BrassSection,17,0.012830188679245283
10,1325,BrightAcousticPiano,19,0.014339622641509434
10,1325,Cello,11,0.00830188679245283
10,1325,ChoirAahs,14,0.010566037735849056
10,1325,ChurchOrgan,16,0.012075471698113207
10,1325,Clarinet,18,0.013584905660377358
10,1325,Clavinet,17,0.012830188679245283
10,1325,Contrabass,9,0.006792452830188679
10,1325,DistortionGuitar,21,0.015849056603773583
10,1325,DrawbarOrgan,18,0.013584905660377358
10,1325,Dulcimer,16,0.012075471698113207
10,1325,ElectricBass(finger),17,0.012830188679245283
10,1325,ElectricBass(pick),12,0.009056603773584904
10,1325,ElectricGrandPiano,8,0.0060377358490566035
10,1325,ElectricGuitar(clean),16,0.012075471698113207
10,1325,ElectricGuitar(jazz),12,0.009056603773584904
10,1325,ElectricGuitar(muted),13,0.00981132075471698
10,1325,ElectricPiano1,8,0.0060377358490566035
10,1325,ElectricPiano2,13,0.00981132075471698
10,1325,EnglishHorn,10,0.007547169811320755
10,1325,Fiddle,18,0.013584905660377358
10,1325,Flute,12,0.009056603773584904
10,1325,FrenchHorn,20,0.01509433962264151
10,1325,FretlessBass,15,0.011320754716981131
10,1325,Harpsichord,16,0.012075471698113207
10,1325,Honky-tonkPiano,12,0.009056603773584904
10,1325,Kalimba,13,0.00981132075471698
10,1325,Koto,11,0.00830188679245283
10,1325,Lead1(square),8,0.0060377358490566035
10,1325,Lead2(sawtooth),13,0.00981132075471698
10,1325,Lead3(calliope),14,0.010566037735849056
10,1325,Lead4(chiff),14,0.010566037735849056
10,1325,Lead5(charang),19,0.014339622641509434
10,1325,Lead6(voice),12,0.009056603773584904
10,1325,Lead8(bass+lead),19,0.014339622641509434
10,1325,Marimba,14,0.010566037735849056
10,1325,MusicBox,20,0.01509433962264151
10,1325,MutedTrumpet,14,0.010566037735849056
10,1325,Oboe,11,0.00830188679245283
10,1325,Ocarina,9,0.006792452830188679
10,1325,OrchestralHarp,13,0.00981132075471698
10,1325,OverdrivenGuitar,15,0.011320754716981131
10,1325,Pad1(newage),18,0.013584905660377358
10,1325,Pad2(warm),16,0.012075471698113207
10,1325,Pad3(polysynth),10,0.007547169811320755
10,1325,Pad4(choir),13,0.00981132075471698
10,1325,Pad5(bowed),23,0.017358490566037735
10,1325,Pad6(metallic),12,0.009056603773584904
10,1325,Pad7(halo),16,0.012075471698113207
10,1325,Pad8(sweep),9,0.006792452830188679
10,1325,PanFlute,17,0.012830188679245283
10,1325,PercussiveOrgan,17,0.012830188679245283
10,1325,Piccolo,13,0.00981132075471698
10,1325,PizzicatoStrings,9,0.006792452830188679
10,1325,Recorder,18,0.013584905660377358
10,1325,ReedOrgan,15,0.011320754716981131
10,1325,RockOrgan,20,0.01509433962264151
10,1325,Shamisen,14,0.010566037735849056
10,1325,Shanai,14,0.010566037735849056
10,1325,Sitar,14,0.010566037735849056
10,1325,SlapBass1,11,0.00830188679245283
10,1325,SlapBass2,10,0.007547169811320755
10,1325,SopranoSax,15,0.011320754716981131
10,1325,StringEnsemble1,19,0.014339622641509434
10,1325,StringEnsemble2,17,0.012830188679245283
10,1325,SynthBass1,11,0.00830188679245283
10,1325,SynthBass2,9,0.006792452830188679
10,1325,SynthBrass1,13,0.00981132075471698
10,1325,SynthBrass2,11,0.00830188679245283
10,1325,SynthStrings1,12,0.009056603773584904
10,1325,SynthStrings2,13,0.00981132075471698
10,1325,SynthVoice,16,0.012075471698113207
10,1325,TenorSax,14,0.010566037735849056
10,1325,TremoloStrings,13,0.00981132075471698
10,1325,Trombone,13,0.00981132075471698
10,1325,Trumpet,17,0.012830188679245283
10,1325,Tuba,17,0.012830188679245283
10,1325,Vibraphone,15,0.011320754716981131
10,1325,Viola,13,0.00981132075471698
10,1325,Violin,12,0.009056603773584904
10,1325,VoiceOohs,15,0.011320754716981131
10,1325,Xylophone,20,0.01509433962264151
11,1325,AcousticBass,21,0.015849056603773583
11,1325,AcousticGrandPiano,21,0.015849056603773583
11,1325,AcousticGuitar(nylon),22,0.01660377358490566
11,1325,AcousticGuitar(steel),10,0.007547169811320755
11,1325,AltoSax,14,0.010566037735849056
11,1325,Bagpipe,11,0.00830188679245283
11,1325,Banjo,14,0.010566037735849056
11,1325,BaritoneSax,11,0.00830188679245283
11,1325,Bassoon,14,0.010566037735849056
11,1325,BlownBottle,13,0.00981132075471698
11,1325,BrassSection,16,0.012075471698113207
11,1325,BrightAcousticPiano,12,0.009056603773584904
11,1325,Cello,10,0.007547169811320755
11,1325,ChoirAahs,17,0.012830188679245283
11,1325,ChurchOrgan,15,0.011320754716981131
11,1325,Clarinet,14,0.010566037735849056
11,1325,Clavinet,12,0.009056603773584904
11,1325,Contrabass,9,0.006792452830188679
11,1325,DistortionGuitar,7,0.005283018867924528
11,1325,DrawbarOrgan,10,0.007547169811320755
11,1325,Dulcimer,21,0.015849056603773583
11,1325,ElectricBass(finger),18,0.013584905660377358
11,1325,ElectricBass(pick),9,0.006792452830188679
11,1325,ElectricGrandPiano,19,0.014339622641509434
11,1325,ElectricGuitar(clean),8,0.0060377358490566035
11,1325,ElectricGuitar(jazz),15,0.011320754716981131
11,1325,ElectricGuitar(muted),17,0.012830188679245283
11,1325,ElectricPiano1,16,0.012075471698113207
11,1325,ElectricPiano2,12,0.009056603773584904
11,1325,EnglishHorn,15,0.011320754716981131
11,1325,Fiddle,14,0.010566037735849056
11,1325,Flute,15,0.011320754716981131
11,1325,FrenchHorn,17,0.012830188679245283
11,1325,FretlessBass,18,0.013584905660377358
11,1325,Harpsichord,11,0.00830188679245283
11,1325,Honky-tonkPiano,19,0.014339622641509434
11,1325,Kalimba,15,0.011320754716981131
11,1325,Koto,20,0.01509433962264151
11,1325,Lead1(square),17,0.012830188679245283
11,1325,Lead2(sawtooth),12,0.009056603773584904
11,1325,Lead3(calliope),10,0.007547169811320755
11,1325,Lead4(chiff),13,0.00981132075471698
11,1325,Lead5(charang),10,0.007547169811320755
11,1325,Lead6(voice),12,0.009056603773584904
11,1325,Lead8(bass+lead),20,0.01509433962264151
11,1325,Marimba,12,0.009056603773584904
11,1325,MusicBox,17,0.012830188679245283
11,1325,MutedTrumpet,5,0.0037735849056603774
11,1325,Oboe,18,0.013584905660377358
11,1325,Ocarina,14,0.010566037735849056
11,1325,OrchestralHarp,14,0.010566037735849056
11,1325,OverdrivenGuitar,12,0.009056603773584904
11,1325,Pad1(newage),14,0.010566037735849056
11,1325,Pad2(warm),16,0.012075471698113207
11,1325,Pad3(polysynth),11,0.00830188679245283
11,1325,Pad4(choir),13,0.00981132075471698
11,1325,Pad5(bowed),16,0.012075471698113207
11,1325,Pad6(metallic),18,0.013584905660377358
11,1325,Pad7(halo),16,0.012075471698113207
11,1325,Pad8(sweep),12,0.009056603773584904
11,1325,PanFlute,20,0.01509433962264151
11,1325,PercussiveOrgan,17,0.012830188679245283
11,1325,Piccolo,12,0.009056603773584904
11,1325,PizzicatoStrings,20,0.01509433962264151
11,1325,Recorder,15,0.011320754716981131
11,1325,ReedOrgan,18,0.013584905660377358
11,1325,RockOrgan,19,0.014339622641509434
11,1325,Shamisen,13,0.00981132075471698
11,1325,Shanai,17,0.012830188679245283
11,1325,Sitar,14,0.010566037735849056
11,1325,SlapBass1,13,0.00981132075471698
11,1325,SlapBass2,14,0.010566037735849056
11,1325,SopranoSax,9,0.006792452830188679
11,1325,StringEnsemble1,13,0.00981132075471698
11,1325,StringEnsemble2,12,0.009056603773584904
11,1325,SynthBass1,16,0.012075471698113207
11,1325,SynthBass2,10,0.007547169811320755
11,1325,SynthBrass1,20,0.01509433962264151
11,1325,SynthBrass2,12,0.009056603773584904
11,1325,SynthStrings1,17,0.012830188679245283
11,1325,SynthStrings2,18,0.013584905660377358
11,1325,SynthVoice,15,0.011320754716981131
11,1325,TenorSax,18,0.013584905660377358
11,1325,TremoloStrings,10,0.007547169811320755
11,1325,Trombone,14,0.010566037735849056
11,1325,Trumpet,11,0.00830188679245283
11,1325,Tuba,13,0.00981132075471698
11,1325,Vibraphone,15,0.011320754716981131
11,1325,Viola,12,0.009056603773584904
11,1325,Violin,15,0.011320754716981131
11,1325,VoiceOohs,15,0.011320754716981131
11,1325,Xylophone,14,0.010566037735849056
12,1325,AcousticBass,15,0.011320754716981131
12,1325,AcousticGrandPiano,16,0.012075471698113207
12,1325,AcousticGuitar(nylon),16,0.012075471698113207
12,1325,AcousticGuitar(steel),14,0.010566037735849056
12,1325,AltoSax,15,0.011320754716981131
12,1325,Bagpipe,13,0.00981132075471698
12,1325,Banjo,15,0.011320754716981131
12,1325,BaritoneSax,17,0.012830188679245283
12,1325,Bassoon,15,0.011320754716981131
12,1325,BlownBottle,23,0.017358490566037735
12,1325,BrassSection,14,0.010566037735849056
12,1325,BrightAcousticPiano,18,0.013584905660377358
12,1325,Cello,19,0.014339622641509434
12,1325,ChoirAahs,13,0.00981132075471698
12,1325,ChurchOrgan,10,0.007547169811320755
12,1325,Clarinet,11,0.00830188679245283
12,1325,Clavinet,13,0.00981132075471698
12,1325,Contrabass,15,0.011320754716981131
12,1325,DistortionGuitar,18,0.013584905660377358
12,1325,DrawbarOrgan,9,0.006792452830188679
12,1325,Dulcimer,17,0.012830188679245283
12,1325,ElectricBass(finger),6,0.004528301886792452
12,1325,ElectricBass(pick),16,0.012075471698113207
12,1325,ElectricGrandPiano,14,0.010566037735849056
12,1325,ElectricGuitar(clean),8,0.0060377358490566035
12,1325,ElectricGuitar(jazz),10,0.007547169811320755
12,1325,ElectricGuitar(muted),15,0.011320754716981131
12,1325,ElectricPiano1,15,0.011320754716981131
12,1325,ElectricPiano2,19,0.014339622641509434
12,1325,EnglishHorn,8,0.0060377358490566035
12,1325,Fiddle,11,0.00830188679245283
12,1325,Flute,11,0.00830188679245283
12,1325,FrenchHorn,15,0.011320754716981131
12,1325,FretlessBass,8,0.0060377358490566035
12,1325,Harpsichord,18,0.013584905660377358
12,1325,Honky-tonkPiano,13,0.00981132075471698
12,1325,Kalimba,10,0.007547169811320755
12,1325,Koto,19,0.014339622641509434
12,1325,Lead1(square),14,0.010566037735849056
12,1325,Lead2(sawtooth),16,0.012075471698113207
12,1325,Lead3(calliope),14,0.010566037735849056
12,1325,Lead4(chiff),21,0.015849056603773583
12,1325,Lead5(charang),14,0.010566037735849056
12,1325,Lead6(voice),9,0.006792452830188679
12,1325,Lead8(bass+lead),11,0.00830188679245283
12,1325,Marimba,15,0.011320754716981131
12,1325,MusicBox,19,0.014339622641509434
12,1325,MutedTrumpet,13,0.00981132075471698
12,1325,Oboe,14,0.010566037735849056
12,1325,Ocarina,14,0.010566037735849056
12,1325,OrchestralHarp,11,0.00830188679245283
12,1325,OverdrivenGuitar,9,0.006792452830188679
12,1325,Pad1(newage),18,0.013584905660377358
12,1325,Pad2(warm),17,0.012830188679245283
12,1325,Pad3(polysynth),18,0.013584905660377358
12,1325,Pad4(choir),14,0.010566037735849056
12,1325,Pad5(bowed),5,0.0037735849056603774
12,1325,Pad6(metallic),15,0.011320754716981131
12,1325,Pad7(halo),17,0.012830188679245283
12,1325,Pad8(sweep),19,0.014339622641509434
12,1325,PanFlute,14,0.010566037735849056
12,1325,PercussiveOrgan,15,0.011320754716981131
12,1325,Piccolo,9,0.006792452830188679
12,1325,PizzicatoStrings,16,0.012075471698113207
12,1325,Recorder,14,0.010566037735849056
12,1325,ReedOrgan,17,0.012830188679245283
12,1325,RockOrgan,16,0.012075471698113207
12,1325,Shamisen,17,0.012830188679245283
12,1325,Shanai,18,0.013584905660377358
12,1325,Sitar,17,0.012830188679245283
12,1325,SlapBass1,23,0.017358490566037735
12,1325,SlapBass2,14,0.010566037735849056
12,1325,SopranoSax,9,0.006792452830188679
12,1325,StringEnsemble1,15,0.011320754716981131
12,1325,StringEnsemble2,24,0.01811320754716981
12,1325,SynthBass1,23,0.017358490566037735
12,1325,SynthBass2,13,0.00981132075471698
12,1325,SynthBrass1,10,0.007547169811320755
12,1325,SynthBrass2,6,0.004528301886792452
12,1325,SynthStrings1,14,0.010566037735849056
12,1325,SynthStrings2,15,0.011320754716981131
12,1325,SynthVoice,13,0.00981132075471698
12,1325,TenorSax,18,0.013584905660377358
12,1325,TremoloStrings,9,0.006792452830188679
12,1325,Trombone,11,0.00830188679245283
12,1325,Trumpet,12,0.009056603773584904
12,1325,Tuba,20,0.01509433962264151
12,1325,Vibraphone,17,0.012830188679245283
12,1325,Viola,16,0.012075471698113207
12,1325,Violin,13,0.00981132075471698
12,1325,VoiceOohs,17,0.012830188679245283
12,1325,Xylophone,11,0.00830188679245283
13,1325,AcousticBass,14,0.010566037735849056
13,1325,AcousticGrandPiano,16,0.012075471698113207
13,1325,AcousticGuitar(nylon),13,0.00981132075471698
13,1325,AcousticGuitar(steel),10,0.007547169811320755
13,1325,AltoSax,17,0.012830188679245283
13,1325,Bagpipe,14,0.010566037735849056
13,1325,Banjo,14,0.010566037735849056
13,1325,BaritoneSax,14,0.010566037735849056
13,1325,Bassoon,13,0.00981132075471698
13,1325,BlownBottle,10,0.007547169811320755
13,1325,BrassSection,21,0.015849056603773583
13,1325,BrightAcousticPiano,8,0.0060377358490566035
13,1325,Cello,15,0.011320754716981131
13,1325,ChoirAahs,11,0.00830188679245283
13,1325,ChurchOrgan,16,0.012075471698113207
13,1325,Clarinet,16,0.012075471698113207
13,1325,Clavinet,20,0.01509433962264151
13,1325,Contrabass,13,0.00981132075471698
13,1325,DistortionGuitar,14,0.010566037735849056
13,1325,DrawbarOrgan,14,0.010566037735849056
13,1325,Dulcimer,13,0.00981132075471698
13,1325,ElectricBass(finger),17,0.012830188679245283
13,1325,ElectricBass(pick),18,0.013584905660377358
13,1325,ElectricGrandPiano,22,0.01660377358490566
13,1325,ElectricGuitar(clean),11,0.00830188679245283
13,1325,ElectricGuitar(jazz),13,0.00981132075471698
13,1325,ElectricGuitar(muted),7,0.005283018867924528
13,1325,ElectricPiano1,10,0.007547169811320755
13,1325,ElectricPiano2,15,0.011320754716981131
13,1325,EnglishHorn,18,0.013584905660377358
13,1325,Fiddle,14,0.010566037735849056
13,1325,Flute,11,0.00830188679245283
13,1325,FrenchHorn,13,0.00981132075471698
13,1325,FretlessBass,18,0.013584905660377358
13,1325,Harpsichord,10,0.007547169811320755
13,1325,Honky-tonkPiano,14,0.010566037735849056
13,1325,Kalimba,17,0.012830188679245283
13,1325,Koto,23,0.017358490566037735
13,1325,Lead1(square),16,0.012075471698113207
13,1325,Lead2(sawtooth),21,0.015849056603773583
13,1325,Lead3(calliope),17,0.012830188679245283
13,1325,Lead4(chiff),17,0.012830188679245283
13,1325,Lead5(charang),13,0.00981132075471698
13,1325,Lead6(voice),14,0.010566037735849056
13,1325,Lead8(bass+lead),11,0.00830188679245283
13,1325,Marimba,6,0.004528301886792452
13,1325,MusicBox,15,0.011320754716981131
13,1325,MutedTrumpet,7,0.005283018867924528
13,1325,Oboe,16,0.012075471698113207
13,1325,Ocarina,17,0.012830188679245283
13,1325,OrchestralHarp,15,0.011320754716981131
13,1325,OverdrivenGuitar,13,0.00981132075471698
13,1325,Pad1(newage),13,0.00981132075471698
13,1325,Pad2(warm),12,0.009056603773584904
13,1325,Pad3(polysynth),22,0.01660377358490566
13,1325,Pad4(choir),17,0.012830188679245283
13,1325,Pad5(bowed),21,0.015849056603773583
13,1325,Pad6(metallic),17,0.012830188679245283
