cluster,max_label,max_proportion
0,9a10,0.05952381
1,5a11,0.047272727
2,7a8,0.0729927
3,5a11,0.0661157
4,3a4,0.08490566
5,5a11,0.046783626
6,7a10,0.053097345
7,2a3,0.08108108
8,10a11,0.05952381
9,10a11,0.093023255
10,2a5,0.077586204
11,2a7,0.08163265
12,5a11,0.08
13,11a12,0.10294118
14,7a9,0.048231512
15,4a9,0.057692308
16,9a11,0.04761905
17,2a7,0.07608695
18,2a5,0.0990991
19,9a10,0.06666667
20,4a7,0.0625
21,4a9,0.052980132
22,5a6,0.075
23,2a3,0.344
24,7a11,0.083333336
25,2a5,0.06626506
26,7a12,0.08695652
27,9a10,0.11320755
28,11a12,0.12068965
29,2a5,0.07
30,5a7,0.07594936
31,3a4,0.057471264
32,9a11,0.06944445
33,11a12,0.1509434
34,9a10,0.12903225
35,4a5,0.074074075
36,2a3,0.21568628
37,8a9,0.06321839
38,4a7,0.11111111
39,2a7,0.078431375
40,2a3,0.19607843
41,2a7,0.14285715
