poly,proportion
4a5,0.05102040816326531
4a9,0.04591836734693878
5a8,0.04591836734693878
5a9,0.04591836734693878
2a7,0.04591836734693878
4a7,0.04591836734693878
5a6,0.04591836734693878
3a4,0.04591836734693878
3a5,0.04591836734693878
3a8,0.04081632653061224
3a7,0.04081632653061224
5a7,0.04081632653061224
5a11,0.03571428571428571
7a11,0.03571428571428571
7a12,0.03571428571428571
6a7,0.03571428571428571
6a11,0.030612244897959183
9a11,0.030612244897959183
10a11,0.030612244897959183
11a12,0.030612244897959183
7a9,0.030612244897959183
2a5,0.030612244897959183
8a11,0.025510204081632654
9a10,0.025510204081632654
7a8,0.025510204081632654
7a10,0.025510204081632654
8a9,0.02040816326530612
2a3,0.01020408163265306
