poly,proportion
9a11,0.047619047619047616
10a11,0.047619047619047616
11a12,0.047619047619047616
6a11,0.047619047619047616
2a7,0.047619047619047616
3a7,0.047619047619047616
4a7,0.047619047619047616
5a6,0.047619047619047616
5a11,0.0380952380952381
7a10,0.0380952380952381
7a11,0.0380952380952381
9a10,0.0380952380952381
4a9,0.0380952380952381
5a8,0.0380952380952381
5a9,0.0380952380952381
7a8,0.0380952380952381
5a7,0.0380952380952381
6a7,0.0380952380952381
7a12,0.02857142857142857
8a11,0.02857142857142857
7a9,0.02857142857142857
3a8,0.02857142857142857
3a5,0.02857142857142857
4a5,0.02857142857142857
3a4,0.02857142857142857
8a9,0.01904761904761905
2a5,0.01904761904761905
