cluster,max_label,max_proportion
0,N,0.34273404
1,T,0.3346561
2,T,0.34434676
3,N,0.34516004
4,T,0.3393568
5,N,0.34295845
6,N,0.3347086
7,N,0.33333334
8,T,0.34406438
9,S,0.33674294
