poly,proportion
7a10,0.07692307692307693
7a11,0.07692307692307693
8a9,0.07692307692307693
9a10,0.07692307692307693
2a5,0.07692307692307693
4a5,0.07692307692307693
4a9,0.038461538461538464
5a9,0.038461538461538464
5a11,0.038461538461538464
6a11,0.038461538461538464
7a8,0.038461538461538464
7a9,0.038461538461538464
7a12,0.038461538461538464
8a11,0.038461538461538464
9a11,0.038461538461538464
3a5,0.038461538461538464
3a7,0.038461538461538464
3a8,0.038461538461538464
2a3,0.038461538461538464
3a4,0.038461538461538464
