poly,proportion
11a12,0.08771929824561403
10a11,0.07602339181286549
9a10,0.07017543859649122
9a11,0.07017543859649122
8a11,0.06432748538011696
8a9,0.05847953216374269
7a11,0.05263157894736842
7a12,0.05263157894736842
5a11,0.04678362573099415
6a11,0.04678362573099415
7a10,0.04678362573099415
7a9,0.04093567251461988
5a9,0.03508771929824561
7a8,0.03508771929824561
4a9,0.029239766081871343
5a8,0.029239766081871343
6a7,0.029239766081871343
5a7,0.023391812865497075
4a7,0.017543859649122806
5a6,0.017543859649122806
3a8,0.017543859649122806
2a7,0.011695906432748537
3a7,0.011695906432748537
4a5,0.011695906432748537
2a5,0.005847953216374269
3a4,0.005847953216374269
3a5,0.005847953216374269
