dyn_category,proportion
hairpin,0.20404721753794267
revhairpin,0.1944912872400225
subf,0.18943226531759416
subp,0.1675098369870714
flat,0.11298482293423272
cresc,0.06801573917931422
decresc,0.06351883080382237
