dyn_category,proportion
subf,0.21708683473389356
hairpin,0.17787114845938376
flat,0.16806722689075632
subp,0.16246498599439776
revhairpin,0.16106442577030813
cresc,0.06302521008403361
decresc,0.05042016806722689
