dyn_category,proportion
revhairpin,0.2167577413479053
hairpin,0.2040072859744991
subp,0.18761384335154827
subf,0.17486338797814208
flat,0.07650273224043716
decresc,0.07650273224043716
cresc,0.06375227686703097
