dyn_category,proportion
flat,0.34328358208955223
subf,0.24378109452736318
subp,0.12935323383084577
hairpin,0.11940298507462686
revhairpin,0.09950248756218906
cresc,0.03980099502487562
decresc,0.024875621890547265
