dyn_category,proportion
hairpin,0.2125984251968504
subf,0.2047244094488189
revhairpin,0.2047244094488189
subp,0.1732283464566929
flat,0.07086614173228346
cresc,0.07086614173228346
decresc,0.06299212598425197
