dyn_category,proportion
subf,0.21267893660531698
hairpin,0.17586912065439672
flat,0.17177914110429449
revhairpin,0.1656441717791411
subp,0.16359918200409
cresc,0.05930470347648262
decresc,0.05112474437627812
