dyn_category,proportion
subf,0.19606234618539786
hairpin,0.1903199343724364
revhairpin,0.18539786710418377
subp,0.17391304347826086
flat,0.13043478260869565
cresc,0.06398687448728466
decresc,0.05988515176374077
