dyn_category,proportion
flat,0.38372093023255816
subf,0.26744186046511625
subp,0.13372093023255813
hairpin,0.09302325581395349
revhairpin,0.05813953488372093
cresc,0.046511627906976744
decresc,0.01744186046511628
