dyn_category,proportion
revhairpin,0.21636615811373092
hairpin,0.210124826629681
subp,0.18793342579750347
subf,0.17128987517337033
decresc,0.07766990291262135
flat,0.06865464632454923
cresc,0.06796116504854369
