dyn_category,proportion
hairpin,0.20681818181818182
revhairpin,0.20681818181818182
subf,0.18181818181818182
subp,0.17045454545454544
flat,0.10909090909090909
cresc,0.06363636363636363
decresc,0.06136363636363636
