dyn_category,proportion
hairpin,0.2134387351778656
revhairpin,0.2075098814229249
subf,0.18774703557312253
subp,0.16403162055335968
flat,0.08893280632411067
cresc,0.07312252964426877
decresc,0.06521739130434782
