cluster,max_label,max_proportion
0,4a7,0.06185567
1,5a11,0.064935066
2,7a8,0.07189543
3,6a7,0.071428575
4,2a5,0.08163265
5,2a5,0.09756097
6,3a4,0.071428575
7,3a4,0.08791209
8,4a7,0.06
9,3a8,0.057142857
10,7a9,0.07964602
11,7a11,0.078125
12,11a12,0.13846155
13,3a7,0.09803922
14,10a11,0.0945946
15,2a7,0.071428575
16,2a7,0.074074075
17,2a3,0.12962963
18,5a6,0.102564104
19,2a3,0.27586207
20,11a12,0.11111111
21,2a7,0.050847456
22,4a5,0.08235294
23,3a4,0.06818182
24,2a3,0.11392405
25,4a7,0.05357143
26,2a3,0.26984128
27,10a11,0.1125
28,3a5,0.114285715
29,4a5,0.05952381
30,2a5,0.061946902
31,8a11,0.09375
32,3a7,0.057692308
33,3a7,0.06818182
34,4a5,0.08450704
35,2a7,0.071428575
36,7a9,0.06542056
37,7a12,0.13793103
38,3a5,0.06849315
39,9a10,0.14285715
40,7a9,0.06185567
41,10a11,0.10843374
42,3a8,0.06122449
43,4a5,0.08
44,11a12,0.11363637
45,7a11,0.06451613
46,4a5,0.13333334
47,2a3,0.08219178
48,2a7,0.07594936
49,2a7,0.08450704
50,3a8,0.05357143
51,2a7,0.08695652
52,2a3,0.3125
53,2a3,0.3783784
54,3a4,0.06451613
55,9a10,0.13953489
56,3a8,0.053435113
57,5a9,0.14285715
58,2a7,0.11320755
59,6a11,0.06779661
60,4a9,0.07058824
61,6a11,0.061728396
62,3a4,0.14285715
63,7a11,0.06666667
64,2a3,0.2580645
65,2a3,0.17073171
66,11a12,0.101123594
67,4a9,0.06451613
68,2a7,0.12195122
69,4a9,0.0862069
