poly,proportion
10a11,0.09345794392523364
11a12,0.08411214953271028
9a10,0.08411214953271028
9a11,0.08411214953271028
7a12,0.07476635514018691
5a9,0.06542056074766354
7a10,0.056074766355140186
8a11,0.056074766355140186
5a11,0.04672897196261682
7a9,0.04672897196261682
8a9,0.04672897196261682
4a9,0.04672897196261682
6a11,0.037383177570093455
7a11,0.037383177570093455
5a7,0.028037383177570093
6a7,0.028037383177570093
5a6,0.018691588785046728
7a8,0.018691588785046728
5a8,0.018691588785046728
2a7,0.009345794392523364
3a8,0.009345794392523364
4a7,0.009345794392523364
