cluster,max_label,max_proportion
0,2a3,0.0862069
1,2a5,0.06338028
2,11a12,0.05755396
3,11a12,0.06111111
4,4a5,0.07317073
5,2a7,0.054347824
6,9a11,0.058035713
7,3a4,0.2
8,2a7,0.08955224
9,4a7,0.05027933
10,9a10,0.072463766
11,9a11,0.050847456
12,4a5,0.053254437
13,3a4,0.06944445
14,2a3,0.09677419
15,2a5,0.08695652
16,3a4,0.0625
17,7a9,0.058252428
18,2a5,0.09090909
19,2a3,0.2
20,3a8,0.10526316
21,2a3,0.09677419
22,2a3,0.5
23,2a3,0.08
24,7a8,0.06962025
25,10a11,0.15384616
26,3a4,0.058252428
27,4a5,0.060344826
28,4a5,0.1
29,3a5,0.08888889
30,11a12,0.36363637
31,3a8,0.06779661
32,2a3,0.28
33,5a11,0.12
34,5a7,0.10526316
35,2a3,0.5294118
36,2a5,0.18181819
37,3a5,0.25
38,2a3,0.3181818
39,4a9,0.11111111
40,2a7,0.055045873
41,7a8,0.06557377
42,2a5,0.22222222
43,2a5,0.071428575
44,4a9,0.06382979
45,5a11,0.12
46,2a7,0.07317073
47,2a5,0.18181819
48,11a12,0.17073171
49,5a11,0.056603774
50,2a3,0.6666667
51,9a11,0.071428575
52,11a12,0.054166667
53,2a7,1.0
54,8a9,0.09411765
55,4a9,0.10344828
56,11a12,0.18181819
57,2a3,0.5
58,2a3,0.2857143
59,5a6,0.18181819
60,4a7,0.11111111
61,7a8,0.08571429
62,2a7,0.14285715
63,11a12,0.10869565
64,4a5,0.05882353
65,2a3,0.12765957
66,2a7,0.14814815
67,9a10,0.42857143
68,3a8,0.125
69,2a3,0.4
