poly,proportion
11a12,0.05218855218855219
9a11,0.050505050505050504
9a10,0.04882154882154882
10a11,0.04882154882154882
6a11,0.04713804713804714
7a11,0.04713804713804714
7a12,0.04713804713804714
8a9,0.04713804713804714
8a11,0.04713804713804714
5a11,0.045454545454545456
7a9,0.045454545454545456
5a9,0.04208754208754209
7a10,0.04208754208754209
4a9,0.04040404040404041
7a8,0.04040404040404041
6a7,0.037037037037037035
5a7,0.03367003367003367
5a8,0.03367003367003367
4a7,0.03198653198653199
5a6,0.03198653198653199
3a8,0.02861952861952862
3a7,0.026936026936026935
2a7,0.025252525252525252
4a5,0.018518518518518517
3a5,0.015151515151515152
2a5,0.010101010101010102
3a4,0.010101010101010102
2a3,0.005050505050505051
