cluster,max_label,max_proportion
0,9a11,0.056179777
1,2a5,0.08695652
2,4a5,0.053254437
3,3a4,0.0625
4,7a8,0.06557377
5,10a11,0.15384616
6,9a10,0.074074075
7,5a7,0.10526316
8,2a3,0.3181818
9,2a5,0.21428572
10,3a4,0.09090909
11,3a8,0.09756097
12,3a4,0.058252428
13,4a5,0.1
14,11a12,0.36363637
15,7a8,0.061946902
16,5a11,0.12
17,10a11,0.09836066
18,3a4,0.055555556
19,2a7,0.055045873
20,2a3,0.4
21,2a5,0.071428575
22,5a11,0.060913704
23,3a8,0.4
24,2a3,0.6666667
25,9a11,0.071428575
26,8a9,0.09411765
27,4a5,0.060344826
28,2a3,0.2857143
29,2a7,0.15384616
30,3a4,0.07317073
31,3a8,0.06779661
32,2a3,0.28
33,9a10,0.42857143
34,8a9,0.08
35,7a9,0.058252428
36,2a5,0.062893085
37,3a5,0.25
38,3a5,0.1904762
39,4a9,0.11111111
40,2a5,0.064
41,7a8,0.067961164
42,4a9,0.056603774
43,7a10,0.070063695
44,2a7,0.06896552
45,5a11,0.12
46,2a7,0.07317073
47,3a4,0.15384616
48,11a12,0.17073171
49,5a11,0.056603774
50,4a5,0.13043478
51,5a6,0.14285715
52,11a12,0.054166667
53,2a7,1.0
54,3a4,0.375
55,4a9,0.10344828
56,11a12,0.18181819
57,2a3,0.5
58,4a5,0.10714286
59,5a6,0.18181819
60,4a7,0.11111111
61,7a8,0.08571429
62,2a7,0.14285715
63,11a12,0.10869565
64,4a5,0.05882353
65,2a3,0.12765957
66,2a7,0.14814815
67,7a8,0.0952381
68,3a8,0.125
69,2a3,0.4
70,2a7,0.11764706
71,11a12,0.15384616
72,2a3,0.5294118
73,2a5,0.18181819
74,5a11,0.07692308
75,3a4,0.07575758
76,7a9,0.06521739
77,7a8,0.072463766
78,7a9,0.071428575
79,2a7,0.12903225
80,4a7,0.09756097
81,2a3,0.5714286
82,2a3,0.75
83,2a3,0.6666667
84,2a3,0.10344828
85,2a7,0.1
86,3a4,0.0952381
87,5a11,0.09090909
88,3a4,0.15555556
89,2a7,0.102564104
90,5a11,0.072289154
91,8a11,0.125
92,4a5,0.15384616
93,2a5,0.6666667
94,3a4,0.5
95,2a5,0.18181819
96,2a3,0.13636364
97,4a9,0.07692308
