cluster,max_label,max_proportion
0,7a8,0.058479533
1,2a3,0.093023255
2,3a4,0.09411765
3,5a11,0.055421688
4,2a3,0.13664596
5,8a9,0.05322129
6,5a6,0.06
7,6a7,0.054347824
8,10a11,0.093406595
9,11a12,0.067729086
10,2a3,0.11627907
11,2a3,0.07272727
12,9a11,0.053061225
13,4a5,0.05357143
14,2a7,0.07476635
15,3a8,0.06719368
16,7a12,0.060606062
17,3a8,0.060606062
18,2a3,0.16770187
19,11a12,0.08235294
20,2a3,0.43589744
21,2a5,0.08928572
22,11a12,0.06818182
23,2a3,0.33333334
24,4a7,0.08888889
25,4a9,0.05263158
26,2a3,0.1923077
27,7a10,0.058139537
