dyn_category,proportion
revhairpin,0.2301255230125523
subp,0.2301255230125523
flat,0.1506276150627615
subf,0.14086471408647142
hairpin,0.12273361227336123
decresc,0.0794979079497908
cresc,0.04602510460251046
