cluster,max_label,max_proportion
0,7a8,0.06875
1,11a12,0.055776894
2,11a12,0.05179283
3,5a11,0.057591625
4,3a4,0.1369863
5,6a7,0.054187194
6,5a8,0.07017544
7,2a3,0.21212122
8,2a3,0.15730338
9,4a7,0.08450704
10,6a7,0.05376344
11,7a9,0.054545455
12,4a9,0.055045873
13,9a10,0.06451613
14,7a8,0.051282052
15,2a5,0.05952381
16,2a5,0.072463766
17,2a3,0.10869565
18,11a12,0.055555556
19,10a11,0.0952381
20,3a4,0.05882353
21,2a5,0.06741573
22,3a5,0.058333334
23,2a5,0.056074765
24,2a3,0.16666667
25,10a11,0.10526316
26,2a5,0.10769231
27,5a11,0.05970149
28,7a9,0.056074765
29,2a3,0.07954545
30,2a3,0.22580644
31,2a5,0.06666667
32,2a3,0.41666666
33,3a7,0.08928572
34,2a3,0.10638298
35,2a3,0.094339624
36,3a4,0.10869565
37,4a9,0.06521739
38,9a11,0.05970149
39,10a11,0.16216215
40,5a8,0.07042254
41,4a5,0.0625
42,2a7,0.07317073
43,4a7,0.05511811
44,5a11,0.054054055
45,2a3,0.13513513
46,9a11,0.056603774
47,2a3,0.11764706
48,3a5,0.071428575
49,11a12,0.16666667
50,11a12,0.11904762
51,2a3,0.47368422
52,2a3,0.0952381
53,6a11,0.06557377
54,4a5,0.09090909
55,11a12,0.12
