cluster,max_label,max_proportion
0,3a4,0.24242425
1,2a3,0.13513513
2,3a5,0.071428575
3,8a9,0.06944445
4,7a11,0.058139537
5,5a11,0.074074075
6,2a3,0.08888889
7,5a11,0.07575758
8,2a3,0.10869565
9,2a7,0.07317073
10,2a3,0.41935483
11,7a11,0.07575758
12,4a9,0.06122449
13,2a5,0.09677419
14,8a9,0.093023255
15,9a10,0.05970149
16,2a3,0.10638298
17,2a3,0.094339624
18,4a9,0.06666667
19,6a7,0.08695652
20,2a7,0.083333336
21,9a10,0.07692308
22,6a7,0.1
23,2a3,0.11764706
24,10a11,0.08108108
25,2a3,0.0952381
26,6a11,0.06557377
27,8a9,0.088607594
28,9a11,0.13559322
29,5a11,0.1
30,4a9,0.076271184
31,2a7,0.11627907
32,4a9,0.05
33,3a7,0.08928572
34,4a9,0.056603774
35,9a10,0.083333336
36,3a4,0.10869565
37,2a7,0.07272727
38,3a4,0.08
39,9a11,0.08695652
40,5a7,0.061728396
41,4a5,0.0625
42,2a3,0.425
43,2a5,0.09677419
44,4a9,0.07317073
45,4a5,0.104477614
46,9a11,0.056603774
47,2a5,0.15625
48,7a9,0.07462686
49,11a12,0.16666667
50,3a4,0.18181819
51,2a3,0.114285715
52,4a5,0.083333336
53,2a7,0.074074075
54,4a5,0.09090909
55,11a12,0.12
56,4a9,0.055555556
57,11a12,0.11111111
58,2a3,0.12195122
59,9a10,0.0754717
60,8a11,0.10638298
61,2a7,0.093023255
62,11a12,0.07692308
63,5a9,0.06666667
64,3a8,0.06896552
65,2a3,0.5
66,2a3,0.41666666
67,3a4,0.12195122
68,6a7,0.14814815
69,4a7,0.08571429
70,11a12,0.14814815
71,2a5,0.33333334
72,7a12,0.115384616
73,7a10,0.1
74,5a11,0.057142857
75,7a12,0.11111111
76,4a5,0.115384616
77,2a7,0.12903225
78,10a11,0.16666667
79,2a5,0.11111111
80,10a11,0.16216215
81,7a8,0.125
82,11a12,0.09411765
83,2a7,0.11764706
84,2a7,0.083333336
85,11a12,0.115384616
86,7a9,0.0625
87,2a7,0.125
88,9a11,0.10344828
89,3a4,0.25
90,5a11,0.05882353
91,7a8,0.0952381
92,2a7,0.0952381
93,2a7,0.0952381
94,2a7,0.09090909
95,3a4,0.1764706
96,3a8,0.11764706
97,5a8,0.06818182
98,5a11,0.07017544
99,6a7,0.0952381
100,10a11,0.16666667
101,11a12,0.11904762
102,5a11,0.083333336
103,2a3,0.47368422
104,2a3,0.26666668
105,4a9,0.08
106,7a8,0.078431375
107,5a11,0.13333334
108,8a9,0.102564104
109,3a5,0.07317073
110,2a7,0.11111111
111,7a10,0.07317073
