cluster,max_label,max_proportion
0,8a11,0.1
1,2a5,0.03930131
2,2a3,0.046875
3,2a3,0.052173913
4,11a12,0.14285715
5,2a5,0.042755343
6,7a11,0.2
7,9a11,0.09589041
8,7a12,0.27272728
9,2a5,0.06130268
10,8a11,0.06338028
11,9a10,1.0
12,4a9,0.14285715
13,8a9,0.07692308
14,8a11,0.2857143
15,7a12,0.16666667
16,7a9,0.093023255
17,11a12,0.75
18,2a7,0.04225352
19,11a12,0.12195122
20,7a10,0.074257426
21,7a11,0.25
22,7a12,0.375
23,2a5,0.036437247
24,9a10,0.094339624
25,2a3,0.04347826
26,4a9,0.115384616
27,7a11,0.25
28,11a12,0.11111111
29,2a3,0.036809817
30,9a11,0.12
31,11a12,1.0
32,7a10,1.0
33,11a12,0.11111111
34,6a11,0.067307696
35,9a11,0.25
36,8a11,0.2
37,4a5,0.09677419
38,4a9,1.0
39,11a12,1.0
40,2a3,1.0
41,3a4,0.16129032
42,2a3,0.054054055
43,6a11,1.0
44,7a12,0.09411765
45,7a9,1.0
46,7a8,0.15384616
47,11a12,0.15
48,2a5,0.0375
49,5a9,1.0
50,8a11,1.0
51,7a12,1.0
52,11a12,1.0
53,3a7,0.5
54,5a11,1.0
55,2a3,1.0
56,4a9,0.5
57,8a11,0.33333334
58,7a8,0.33333334
59,11a12,1.0
60,8a11,1.0
61,11a12,1.0
62,11a12,0.5
63,5a7,1.0
64,2a3,1.0
65,7a10,1.0
66,2a3,1.0
67,8a9,1.0
68,7a12,0.5
69,4a9,1.0
70,2a3,1.0
71,7a10,1.0
72,7a12,1.0
73,2a3,1.0
74,7a12,1.0
75,2a3,1.0
76,7a12,1.0
77,2a5,1.0
78,2a3,1.0
79,7a12,1.0
80,2a3,1.0
81,2a7,1.0
82,2a3,1.0
83,9a10,1.0
84,11a12,0.5
85,4a9,0.5
86,2a5,0.06382979
87,9a10,1.0
88,2a5,1.0
89,3a8,1.0
90,4a9,0.07692308
91,5a9,1.0
92,4a9,0.5
93,9a11,1.0
94,2a3,1.0
95,10a11,1.0
96,2a5,0.08256881
97,5a11,1.0
