cluster,max_label,max_proportion
0,5a9,0.055045873
1,2a3,0.036072146
2,8a11,0.10869565
3,2a3,0.035856575
4,8a11,0.115384616
5,2a3,0.04157044
6,8a11,0.25
7,7a10,0.08292683
8,2a3,0.0625
9,7a12,0.6666667
10,2a3,0.048648648
11,2a3,0.035928145
12,2a3,0.036363635
13,7a11,0.2
14,2a3,0.036809817
15,4a9,0.13333334
16,8a11,0.061643835
17,8a11,0.16666667
18,3a4,0.15625
19,2a3,0.05106383
20,11a12,0.5
21,8a11,0.2857143
22,7a11,0.25
23,2a5,0.08256881
24,11a12,0.15
25,9a10,1.0
26,4a9,0.14285715
27,7a11,0.25
28,8a11,0.33333334
29,11a12,1.0
30,11a12,0.5
31,11a12,1.0
32,9a11,0.09589041
33,8a9,1.0
34,7a9,0.093023255
35,9a11,0.25
36,11a12,0.75
37,4a5,0.09677419
38,2a5,1.0
39,7a12,1.0
40,11a12,1.0
41,9a10,1.0
42,4a9,0.5
43,6a11,1.0
44,7a12,0.09411765
45,7a9,1.0
46,9a11,1.0
47,10a11,1.0
48,5a11,1.0
49,5a9,1.0
50,9a10,0.094339624
51,2a3,0.04347826
52,11a12,1.0
53,3a7,0.5
54,4a9,0.115384616
55,2a3,1.0
