poly,proportion
2a5,0.04245283018867924
2a7,0.04245283018867924
3a4,0.04245283018867924
3a5,0.04245283018867924
3a7,0.04245283018867924
4a5,0.04245283018867924
5a6,0.04245283018867924
3a8,0.04009433962264151
4a7,0.04009433962264151
5a8,0.04009433962264151
6a7,0.04009433962264151
5a7,0.03773584905660377
2a3,0.03773584905660377
4a9,0.03537735849056604
5a9,0.03537735849056604
7a10,0.03537735849056604
8a9,0.03537735849056604
9a10,0.0330188679245283
6a11,0.030660377358490566
7a8,0.030660377358490566
7a9,0.030660377358490566
7a11,0.030660377358490566
7a12,0.030660377358490566
10a11,0.030660377358490566
5a11,0.02830188679245283
8a11,0.02830188679245283
9a11,0.02830188679245283
11a12,0.02358490566037736
